Tri,TriSig,Dex,DexSig
2059,0.01718,2059,0.02305
2058.5,0.01906,2058.5,0.02095
2058,0.01515,2058,0.02232
2057.5,0.0149,2057.5,0.02613
2057,0.02137,2057,0.03029
2056.5,0.02387,2056.5,0.03311
2056,0.02074,2056,0.03194
2055.5,0.01781,2055.5,0.03117
2055,0.01611,2055,0.03197
2054.5,0.0144,2054.5,0.03075
2054,0.01485,2054,0.026
2053.5,0.01691,2053.5,0.024
2053,0.01867,2053,0.02718
2052.5,0.01618,2052.5,0.02743
2052,0.01287,2052,0.02417
2051.5,0.01438,2051.5,0.02115
2051,0.01708,2051,0.0254
2050.5,0.01598,2050.5,0.03002
2050,0.02057,2050,0.02982
2049.5,0.02105,2049.5,0.02767
2049,0.01634,2049,0.02802
2048.5,0.01503,2048.5,0.02798
2048,0.01658,2048,0.02773
2047.5,0.01666,2047.5,0.027
2047,0.01638,2047,0.02612
2046.5,0.01857,2046.5,0.02598
2046,0.01967,2046,0.02887
2045.5,0.01937,2045.5,0.0288
2045,0.0155,2045,0.026
2044.5,0.01314,2044.5,0.02557
2044,0.01515,2044,0.02375
2043.5,0.01914,2043.5,0.0268
2043,0.02547,2043,0.03292
2042.5,0.02502,2042.5,0.03225
2042,0.02044,2042,0.02872
2041.5,0.02082,2041.5,0.02762
2041,0.01967,2041,0.0277
2040.5,0.01699,2040.5,0.02542
2040,0.01947,2040,0.02382
2039.5,0.01877,2039.5,0.02315
2039,0.01806,2039,0.02465
2038.5,0.02172,2038.5,0.0282
2038,0.02272,2038,0.02848
2037.5,0.01856,2037.5,0.02582
2037,0.01486,2037,0.024
2036.5,0.01595,2036.5,0.0259
2036,0.01533,2036,0.02595
2035.5,0.01586,2035.5,0.0283
2035,0.0222,2035,0.03219
2034.5,0.02102,2034.5,0.0311
2034,0.01624,2034,0.02612
2033.5,0.01831,2033.5,0.02293
2033,0.01791,2033,0.02473
2032.5,0.01688,2032.5,0.02902
2032,0.01442,2032,0.02845
2031.5,0.01358,2031.5,0.02485
2031,0.01842,2031,0.02472
2030.5,0.02205,2030.5,0.02588
2030,0.02115,2030,0.02785
2029.5,0.01909,2029.5,0.02782
2029,0.01575,2029,0.02503
2028.5,0.01593,2028.5,0.02525
2028,0.02247,2028,0.02835
2027.5,0.0212,2027.5,0.02615
2027,0.01269,2027,0.02332
2026.5,0.0133,2026.5,0.02685
2026,0.01892,2026,0.03117
2025.5,0.02044,2025.5,0.02945
2025,0.0233,2025,0.02922
2024.5,0.02059,2024.5,0.0286
2024,0.0151,2024,0.02495
2023.5,0.01709,2023.5,0.02573
2023,0.01851,2023,0.02788
2022.5,0.01734,2022.5,0.0281
2022,0.01846,2022,0.02738
2021.5,0.01919,2021.5,0.02672
2021,0.01932,2021,0.02555
2020.5,0.01814,2020.5,0.0237
2020,0.01962,2020,0.0268
2019.5,0.02039,2019.5,0.02813
2019,0.01952,2019,0.02583
2018.5,0.01696,2018.5,0.021
2018,0.01546,2018,0.01997
2017.5,0.01997,2017.5,0.02652
2017,0.02307,2017,0.0307
2016.5,0.02139,2016.5,0.02937
2016,0.01759,2016,0.0258
2015.5,0.01234,2015.5,0.02485
2015,0.01059,2015,0.02502
2014.5,0.01734,2014.5,0.02595
2014,0.02343,2014,0.02752
2013.5,0.02022,2013.5,0.02757
2013,0.01874,2013,0.02847
2012.5,0.01719,2012.5,0.02887
2012,0.01659,2012,0.03015
2011.5,0.01491,2011.5,0.02553
2011,0.01005,2011,0.02074
2010.5,0.01365,2010.5,0.0208
2010,0.01804,2010,0.02268
2009.5,0.01596,2009.5,0.02268
2009,0.01633,2009,0.02495
2008.5,0.02042,2008.5,0.02453
2008,0.01784,2008,0.02194
2007.5,0.01541,2007.5,0.02613
2007,0.01907,2007,0.03015
2006.5,0.0198,2006.5,0.02737
2006,0.01613,2006,0.02353
2005.5,0.01297,2005.5,0.02152
2005,0.01689,2005,0.02197
2004.5,0.01921,2004.5,0.02237
2004,0.01969,2004,0.02332
2003.5,0.01982,2003.5,0.02478
2003,0.01428,2003,0.02405
2002.5,0.01287,2002.5,0.02725
2002,0.01688,2002,0.03249
2001.5,0.02005,2001.5,0.02805
2001,0.0217,2001,0.02435
2000.5,0.01683,2000.5,0.02222
2000,0.01149,2000,0.01979
1999.5,0.01091,1999.5,0.0222
1999,0.0155,1999,0.02465
1998.5,0.01535,1998.5,0.02097
1998,0.01157,1998,0.01871
1997.5,0.01118,1997.5,0.0213
1997,0.01332,1997,0.02167
1996.5,0.01463,1996.5,0.0247
1996,0.01749,1996,0.02912
1995.5,0.02095,1995.5,0.03209
1995,0.01646,1995,0.02994
1994.5,0.01227,1994.5,0.02628
1994,0.01388,1994,0.02705
1993.5,0.01822,1993.5,0.02897
1993,0.01738,1993,0.02802
1992.5,0.01664,1992.5,0.02733
1992,0.01934,1992,0.02932
1991.5,0.01423,1991.5,0.02277
1991,0.00867,1991,0.01546
1990.5,0.00998,1990.5,0.01867
1990,0.0152,1990,0.02552
1989.5,0.01836,1989.5,0.02595
1989,0.01719,1989,0.0239
1988.5,0.01799,1988.5,0.02832
1988,0.02248,1988,0.0361
1987.5,0.02403,1987.5,0.03506
1987,0.01995,1987,0.02935
1986.5,0.01869,1986.5,0.02995
1986,0.01556,1986,0.02688
1985.5,0.01051,1985.5,0.02114
1985,0.01442,1985,0.02425
1984.5,0.01576,1984.5,0.02762
1984,0.01466,1984,0.02538
1983.5,0.01721,1983.5,0.02192
1983,0.01643,1983,0.02229
1982.5,0.01708,1982.5,0.0256
1982,0.01568,1982,0.02627
1981.5,0.01398,1981.5,0.0265
1981,0.01699,1981,0.02747
1980.5,0.01857,1980.5,0.02655
1980,0.01809,1980,0.02577
1979.5,0.01531,1979.5,0.0252
1979,0.0131,1979,0.02482
1978.5,0.0132,1978.5,0.0249
1978,0.01254,1978,0.0258
1977.5,0.01488,1977.5,0.0273
1977,0.01568,1977,0.02553
1976.5,0.01324,1976.5,0.02318
1976,0.01201,1976,0.02253
1975.5,0.01154,1975.5,0.02372
1975,0.01244,1975,0.02492
1974.5,0.01668,1974.5,0.02497
1974,0.01726,1974,0.02592
1973.5,0.01309,1973.5,0.02402
1973,0.01327,1973,0.02602
1972.5,0.01636,1972.5,0.03244
1972,0.01639,1972,0.03104
1971.5,0.01661,1971.5,0.027
1971,0.01889,1971,0.02812
1970.5,0.0205,1970.5,0.0309
1970,0.02014,1970,0.03199
1969.5,0.01505,1969.5,0.0314
1969,0.01383,1969,0.02735
1968.5,0.01463,1968.5,0.02045
1968,0.01764,1968,0.02135
1967.5,0.02322,1967.5,0.03019
1967,0.02075,1967,0.03159
1966.5,0.01911,1966.5,0.02697
1966,0.02122,1966,0.02438
1965.5,0.01874,1965.5,0.02242
1965,0.01491,1965,0.02017
1964.5,0.01505,1964.5,0.02065
1964,0.01506,1964,0.02335
1963.5,0.01661,1963.5,0.02453
1963,0.01826,1963,0.02572
1962.5,0.01462,1962.5,0.02395
1962,0.01442,1962,0.0241
1961.5,0.01809,1961.5,0.0286
1961,0.01744,1961,0.02823
1960.5,0.01493,1960.5,0.02137
1960,0.01344,1960,0.01762
1959.5,0.01466,1959.5,0.02172
1959,0.01417,1959,0.02448
1958.5,0.01257,1958.5,0.02725
1958,0.01614,1958,0.0302
1957.5,0.01641,1957.5,0.02578
1957,0.01468,1957,0.02232
1956.5,0.01528,1956.5,0.024
1956,0.01774,1956,0.02643
1955.5,0.01714,1955.5,0.02703
1955,0.0159,1955,0.02582
1954.5,0.01782,1954.5,0.02845
1954,0.0211,1954,0.02893
1953.5,0.0249,1953.5,0.02863
1953,0.0208,1953,0.02603
1952.5,0.01824,1952.5,0.02537
1952,0.01831,1952,0.02797
1951.5,0.01681,1951.5,0.02885
1951,0.01457,1951,0.02687
1950.5,0.01164,1950.5,0.02307
1950,0.0141,1950,0.02235
1949.5,0.01618,1949.5,0.0249
1949,0.01329,1949,0.02383
1948.5,0.0136,1948.5,0.02368
1948,0.01367,1948,0.02362
1947.5,0.00948,1947.5,0.01999
1947,0.01226,1947,0.02194
1946.5,0.01839,1946.5,0.02775
1946,0.01708,1946,0.02892
1945.5,0.01337,1945.5,0.02423
1945,0.01471,1945,0.0229
1944.5,0.01669,1944.5,0.02387
1944,0.01551,1944,0.02352
1943.5,0.01516,1943.5,0.0248
1943,0.01688,1943,0.02387
1942.5,0.01493,1942.5,0.02207
1942,0.01211,1942,0.0226
1941.5,0.01506,1941.5,0.02597
1941,0.01388,1941,0.02832
1940.5,0.01427,1940.5,0.02592
1940,0.02067,1940,0.02607
1939.5,0.02152,1939.5,0.02625
1939,0.01526,1939,0.02328
1938.5,0.01392,1938.5,0.0237
1938,0.01629,1938,0.02645
1937.5,0.01433,1937.5,0.02672
1937,0.01353,1937,0.02577
1936.5,0.01749,1936.5,0.02698
1936,0.01761,1936,0.0251
1935.5,0.01573,1935.5,0.02267
1935,0.01758,1935,0.02125
1934.5,0.01807,1934.5,0.02355
1934,0.01581,1934,0.02613
1933.5,0.01262,1933.5,0.02383
1933,0.01292,1933,0.02445
1932.5,0.01596,1932.5,0.02843
1932,0.0149,1932,0.02615
1931.5,0.01684,1931.5,0.02525
1931,0.01866,1931,0.02715
1930.5,0.01896,1930.5,0.0258
1930,0.01714,1930,0.02558
1929.5,0.01201,1929.5,0.02387
1929,0.01196,1929,0.02064
1928.5,0.01262,1928.5,0.02065
1928,0.01368,1928,0.02527
1927.5,0.01523,1927.5,0.02658
1927,0.01651,1927,0.02583
1926.5,0.01989,1926.5,0.0257
1926,0.01937,1926,0.02347
1925.5,0.01344,1925.5,0.02317
1925,0.00873,1925,0.02187
1924.5,0.00993,1924.5,0.02308
1924,0.01398,1924,0.02455
1923.5,0.01495,1923.5,0.02169
1923,0.01398,1923,0.0219
1922.5,0.01609,1922.5,0.02397
1922,0.01906,1922,0.02235
1921.5,0.01771,1921.5,0.02014
1921,0.01358,1921,0.01844
1920.5,0.01398,1920.5,0.02217
1920,0.01834,1920,0.03027
1919.5,0.01686,1919.5,0.02947
1919,0.0155,1919,0.02432
1918.5,0.01563,1918.5,0.02007
1918,0.01613,1918,0.02065
1917.5,0.01688,1917.5,0.02633
1917,0.01285,1917,0.02275
1916.5,0.01011,1916.5,0.01936
1916,0.01234,1916,0.02292
1915.5,0.01501,1915.5,0.02447
1915,0.01767,1915,0.02677
1914.5,0.01578,1914.5,0.02548
1914,0.01059,1914,0.02245
1913.5,0.0126,1913.5,0.0244
1913,0.01483,1913,0.02368
1912.5,0.01144,1912.5,0.01969
1912,0.0128,1912,0.01955
1911.5,0.01452,1911.5,0.01989
1911,0.01171,1911,0.0202
1910.5,0.00973,1910.5,0.01907
1910,0.0098,1910,0.02145
1909.5,0.00963,1909.5,0.02497
1909,0.00814,1909,0.02107
1908.5,0.01332,1908.5,0.02007
1908,0.01794,1908,0.02199
1907.5,0.01741,1907.5,0.02382
1907,0.01458,1907,0.0244
1906.5,0.01382,1906.5,0.02547
1906,0.01634,1906,0.02793
1905.5,0.01804,1905.5,0.0273
1905,0.01671,1905,0.02642
1904.5,0.01442,1904.5,0.0244
1904,0.01714,1904,0.02895
1903.5,0.01703,1903.5,0.02735
1903,0.01393,1903,0.02372
1902.5,0.01204,1902.5,0.0239
1902,0.00986,1902,0.02209
1901.5,0.0095,1901.5,0.01979
1901,0.01242,1901,0.02094
1900.5,0.01088,1900.5,0.02157
1900,0.01226,1900,0.022
1899.5,0.01518,1899.5,0.02498
1899,0.01375,1899,0.02457
1898.5,0.01393,1898.5,0.0244
1898,0.01433,1898,0.02652
1897.5,0.01703,1897.5,0.02497
1897,0.01954,1897,0.02285
1896.5,0.01417,1896.5,0.02119
1896,0.01383,1896,0.02222
1895.5,0.01812,1895.5,0.02385
1895,0.01397,1895,0.02167
1894.5,0.01608,1894.5,0.02497
1894,0.02235,1894,0.02863
1893.5,0.01829,1893.5,0.0246
1893,0.01628,1893,0.02119
1892.5,0.01955,1892.5,0.02147
1892,0.01931,1892,0.025
1891.5,0.01621,1891.5,0.0243
1891,0.01894,1891,0.02323
1890.5,0.0214,1890.5,0.0255
1890,0.02084,1890,0.0278
1889.5,0.01959,1889.5,0.02693
1889,0.01663,1889,0.0258
1888.5,0.01611,1888.5,0.0271
1888,0.01109,1888,0.0221
1887.5,0.01295,1887.5,0.0226
1887,0.01797,1887,0.02517
1886.5,0.01856,1886.5,0.02257
1886,0.01526,1886,0.0226
1885.5,0.01621,1885.5,0.02483
1885,0.01975,1885,0.02538
1884.5,0.01733,1884.5,0.02415
1884,0.01729,1884,0.0233
1883.5,0.01654,1883.5,0.02515
1883,0.01684,1883,0.02757
1882.5,0.01814,1882.5,0.0231
1882,0.01563,1882,0.02044
1881.5,0.0132,1881.5,0.023
1881,0.01555,1881,0.0245
1880.5,0.01881,1880.5,0.02588
1880,0.01892,1880,0.02958
1879.5,0.01631,1879.5,0.02997
1879,0.01352,1879,0.0249
1878.5,0.01219,1878.5,0.0224
1878,0.01422,1878,0.02492
1877.5,0.01658,1877.5,0.02582
1877,0.01771,1877,0.02457
1876.5,0.01696,1876.5,0.02209
1876,0.01744,1876,0.02258
1875.5,0.01771,1875.5,0.02352
1875,0.01525,1875,0.02438
1874.5,0.01373,1874.5,0.02455
1874,0.01598,1874,0.02612
1873.5,0.01975,1873.5,0.02465
1873,0.02132,1873,0.02134
1872.5,0.01762,1872.5,0.02247
1872,0.01378,1872,0.02448
1871.5,0.01515,1871.5,0.0238
1871,0.01624,1871,0.02205
1870.5,0.01626,1870.5,0.02205
1870,0.01827,1870,0.02322
1869.5,0.01922,1869.5,0.02278
1869,0.01714,1869,0.02297
1868.5,0.02017,1868.5,0.02858
1868,0.02613,1868,0.0301
1867.5,0.02372,1867.5,0.02582
1867,0.01548,1867,0.02164
1866.5,0.01881,1866.5,0.02205
1866,0.02124,1866,0.02722
1865.5,0.01686,1865.5,0.02745
1865,0.01787,1865,0.02498
1864.5,0.02065,1864.5,0.02408
1864,0.02119,1864,0.02445
1863.5,0.02075,1863.5,0.02422
1863,0.01995,1863,0.02477
1862.5,0.01937,1862.5,0.0246
1862,0.02082,1862,0.02109
1861.5,0.02285,1861.5,0.02039
1861,0.02288,1861,0.02445
1860.5,0.01927,1860.5,0.0269
1860,0.01862,1860,0.02608
1859.5,0.01995,1859.5,0.02515
1859,0.0156,1859,0.02338
1858.5,0.01432,1858.5,0.02075
1858,0.01643,1858,0.02197
1857.5,0.01886,1857.5,0.02563
1857,0.01946,1857,0.0226
1856.5,0.01802,1856.5,0.02172
1856,0.01926,1856,0.02375
1855.5,0.02343,1855.5,0.02537
1855,0.02447,1855,0.02802
1854.5,0.01792,1854.5,0.02572
1854,0.01322,1854,0.02055
1853.5,0.01656,1853.5,0.01942
1853,0.01897,1853,0.02047
1852.5,0.01736,1852.5,0.02353
1852,0.01671,1852,0.02492
1851.5,0.01831,1851.5,0.02487
1851,0.02084,1851,0.02268
1850.5,0.02122,1850.5,0.01794
1850,0.02004,1850,0.01753
1849.5,0.01977,1849.5,0.0235
1849,0.01771,1849,0.025
1848.5,0.01486,1848.5,0.02293
1848,0.01759,1848,0.02313
1847.5,0.0266,1847.5,0.02737
1847,0.02607,1847,0.02922
1846.5,0.02097,1846.5,0.02723
1846,0.01754,1846,0.02723
1845.5,0.0139,1845.5,0.02194
1845,0.01748,1845,0.01704
1844.5,0.02432,1844.5,0.02307
1844,0.02783,1844,0.03185
1843.5,0.02815,1843.5,0.03249
1843,0.02947,1843,0.02762
1842.5,0.02608,1842.5,0.02238
1842,0.021,1842,0.0209
1841.5,0.01824,1841.5,0.02115
1841,0.02044,1841,0.02293
1840.5,0.0254,1840.5,0.03002
1840,0.02542,1840,0.02882
1839.5,0.0215,1839.5,0.022
1839,0.02014,1839,0.02328
1838.5,0.02155,1838.5,0.02678
1838,0.02448,1838,0.02977
1837.5,0.02438,1837.5,0.03207
1837,0.02473,1837,0.02773
1836.5,0.0222,1836.5,0.02229
1836,0.02137,1836,0.02185
1835.5,0.02325,1835.5,0.02077
1835,0.02347,1835,0.01896
1834.5,0.02099,1834.5,0.01931
1834,0.02152,1834,0.02253
1833.5,0.02278,1833.5,0.02672
1833,0.02487,1833,0.02897
1832.5,0.02792,1832.5,0.03154
1832,0.02538,1832,0.02857
1831.5,0.02345,1831.5,0.02182
1831,0.02773,1831,0.02303
1830.5,0.03017,1830.5,0.02385
1830,0.02853,1830,0.02029
1829.5,0.02418,1829.5,0.02072
1829,0.024,1829,0.02125
1828.5,0.02502,1828.5,0.01896
1828,0.02752,1828,0.02229
1827.5,0.02662,1827.5,0.02442
1827,0.02382,1827,0.02382
1826.5,0.02613,1826.5,0.02483
1826,0.0275,1826,0.02187
1825.5,0.0277,1825.5,0.02262
1825,0.03069,1825,0.0289
1824.5,0.03114,1824.5,0.02472
1824,0.0313,1824,0.01844
1823.5,0.03217,1823.5,0.01864
1823,0.0321,1823,0.02263
1822.5,0.03327,1822.5,0.02725
1822,0.03276,1822,0.02848
1821.5,0.02995,1821.5,0.02548
1821,0.02478,1821,0.02004
1820.5,0.02347,1820.5,0.01877
1820,0.02953,1820,0.02425
1819.5,0.02772,1819.5,0.02268
1819,0.02402,1819,0.02044
1818.5,0.03039,1818.5,0.02595
1818,0.03337,1818,0.02588
1817.5,0.03055,1817.5,0.0206
1817,0.03139,1817,0.0232
1816.5,0.03402,1816.5,0.02618
1816,0.03436,1816,0.02357
1815.5,0.03321,1815.5,0.02204
1815,0.03059,1815,0.02199
1814.5,0.03095,1814.5,0.02347
1814,0.03274,1814,0.0207
1813.5,0.03042,1813.5,0.0158
1813,0.0289,1813,0.01586
1812.5,0.03271,1812.5,0.02348
1812,0.03621,1812,0.02937
1811.5,0.03382,1811.5,0.0263
1811,0.03227,1811,0.02342
1810.5,0.03553,1810.5,0.02698
1810,0.03501,1810,0.02575
1809.5,0.03316,1809.5,0.02074
1809,0.03447,1809,0.02109
1808.5,0.03755,1808.5,0.02278
1808,0.0379,1808,0.02673
1807.5,0.03205,1807.5,0.02692
1807,0.03077,1807,0.02104
1806.5,0.0322,1806.5,0.01804
1806,0.03202,1806,0.02069
1805.5,0.03376,1805.5,0.02585
1805,0.0371,1805,0.02475
1804.5,0.03733,1804.5,0.02132
1804,0.03735,1804,0.02172
1803.5,0.0384,1803.5,0.0225
1803,0.04009,1803,0.02059
1802.5,0.04325,1802.5,0.0197
1802,0.04203,1802,0.01994
1801.5,0.03767,1801.5,0.02372
1801,0.03625,1801,0.02718
1800.5,0.03543,1800.5,0.02315
1800,0.0372,1800,0.01728
1799.5,0.04444,1799.5,0.01668
1799,0.04655,1799,0.02117
1798.5,0.04374,1798.5,0.02039
1798,0.04283,1798,0.01623
1797.5,0.04206,1797.5,0.01684
1797,0.04349,1797,0.01924
1796.5,0.0465,1796.5,0.02462
1796,0.04869,1796,0.02675
1795.5,0.04645,1795.5,0.02219
1795,0.04126,1795,0.01891
1794.5,0.04315,1794.5,0.02267
1794,0.04796,1794,0.02635
1793.5,0.04814,1793.5,0.02503
1793,0.04782,1793,0.02292
1792.5,0.05022,1792.5,0.02137
1792,0.04901,1792,0.02122
1791.5,0.04777,1791.5,0.02175
1791,0.05256,1791,0.01826
1790.5,0.05604,1790.5,0.01616
1790,0.05493,1790,0.01837
1789.5,0.05614,1789.5,0.02287
1789,0.05641,1789,0.02468
1788.5,0.05327,1788.5,0.02358
1788,0.05273,1788,0.02537
1787.5,0.05572,1787.5,0.02912
1787,0.0582,1787,0.02817
1786.5,0.05587,1786.5,0.0233
1786,0.05401,1786,0.02205
1785.5,0.05404,1785.5,0.02247
1785,0.0559,1785,0.02312
1784.5,0.05975,1784.5,0.02345
1784,0.06312,1784,0.0239
1783.5,0.06645,1783.5,0.0238
1783,0.068,1783,0.02648
1782.5,0.07056,1782.5,0.02948
1782,0.07016,1782,0.02535
1781.5,0.07027,1781.5,0.0219
1781,0.07155,1781,0.02205
1780.5,0.07046,1780.5,0.01972
1780,0.07317,1780,0.0205
1779.5,0.07782,1779.5,0.02075
1779,0.0746,1779,0.01606
1778.5,0.07653,1778.5,0.02007
1778,0.08199,1778,0.0274
1777.5,0.08054,1777.5,0.02553
1777,0.0784,1777,0.01984
1776.5,0.08029,1776.5,0.02099
1776,0.08534,1776,0.02427
1775.5,0.09058,1775.5,0.02214
1775,0.09462,1775,0.02282
1774.5,0.09489,1774.5,0.02453
1774,0.09064,1774,0.02032
1773.5,0.08963,1773.5,0.01714
1773,0.0924,1773,0.02025
1772.5,0.09676,1772.5,0.02293
1772,0.10588,1772,0.02678
1771.5,0.119,1771.5,0.03301
1771,0.12742,1771,0.03401
1770.5,0.1272,1770.5,0.03124
1770,0.12754,1770,0.02563
1769.5,0.12773,1769.5,0.02209
1769,0.12981,1769,0.02204
1768.5,0.13762,1768.5,0.02375
1768,0.1456,1768,0.0227
1767.5,0.14774,1767.5,0.01485
1767,0.1591,1767,0.01099
1766.5,0.17006,1766.5,0.01403
1766,0.17296,1766,0.01706
1765.5,0.1772,1765.5,0.01957
1765,0.18817,1765,0.01759
1764.5,0.20285,1764.5,0.01505
1764,0.21805,1764,0.01746
1763.5,0.23206,1763.5,0.02238
1763,0.24482,1763,0.02132
1762.5,0.25728,1762.5,0.01353
1762,0.26652,1762,0.00658
1761.5,0.28454,1761.5,0.00903
1761,0.31374,1761,0.01536
1760.5,0.34516,1760.5,0.01758
1760,0.37585,1760,0.01412
1759.5,0.40069,1759.5,0.00933
1759,0.42611,1759,0.00845
1758.5,0.45716,1758.5,0.01142
1758,0.49079,1758,0.01377
1757.5,0.52601,1757.5,0.01242
1757,0.55686,1757,0.00651
1756.5,0.60085,1756.5,0.00656
1756,0.66631,1756,0.00963
1755.5,0.7246,1755.5,0.01063
1755,0.77059,1755,0.00552
1754.5,0.82018,1754.5,-0.00021
1754,0.87548,1754,-0.00072
1753.5,0.92628,1753.5,-0.0038
1753,0.98316,1753,-0.00759
1752.5,1.04405,1752.5,-0.00589
1752,1.10003,1752,-0.00804
1751.5,1.14417,1751.5,-0.00989
1751,1.20759,1751,-0.00458
1750.5,1.29928,1750.5,-0.00523
1750,1.38622,1750,-0.00508
1749.5,1.46754,1749.5,-0.00615
1749,1.52903,1749,-0.01202
1748.5,1.57943,1748.5,-0.01262
1748,1.63349,1748,-0.01623
1747.5,1.69089,1747.5,-0.02497
1747,1.76003,1747,-0.02443
1746.5,1.81551,1746.5,-0.02346
1746,1.85256,1746,-0.02744
1745.5,1.89557,1745.5,-0.02917
1745,1.9324,1745,-0.02915
1744.5,1.95129,1744.5,-0.02961
1744,1.96052,1744,-0.03493
1743.5,1.97266,1743.5,-0.03591
1743,1.98698,1743,-0.03154
1742.5,1.97872,1742.5,-0.02622
1742,1.9529,1742,-0.02576
1741.5,1.93005,1741.5,-0.03032
1741,1.90714,1741,-0.03373
1740.5,1.88433,1740.5,-0.03338
1740,1.86181,1740,-0.03282
1739.5,1.81937,1739.5,-0.03562
1739,1.73904,1739,-0.03468
1738.5,1.65344,1738.5,-0.03286
1738,1.58408,1738,-0.03064
1737.5,1.52355,1737.5,-0.02593
1737,1.45883,1737,-0.01938
1736.5,1.39066,1736.5,-0.01905
1736,1.32622,1736,-0.02224
1735.5,1.26636,1735.5,-0.02397
1735,1.22717,1735,-0.02324
1734.5,1.19172,1734.5,-0.01703
1734,1.12054,1734,-0.01554
1733.5,1.03645,1733.5,-0.02637
1733,0.92238,1733,-0.02135
1732.5,0.83358,1732.5,-0.00423
1732,0.78125,1732,-0.0041
1731.5,0.72756,1731.5,-0.00979
1731,0.67571,1731,-0.01179
1730.5,0.64527,1730.5,-0.0093
1730,0.62917,1730,0.00316
1729.5,0.58266,1729.5,0.00396
1729,0.52163,1729,-0.00481
1728.5,0.4835,1728.5,-0.00273
1728,0.45602,1728,-0.00031
1727.5,0.429,1727.5,-0.00337
1727,0.40356,1727,-0.00205
1726.5,0.3756,1726.5,0.00066
1726,0.3518,1726,0.00086
1725.5,0.33378,1725.5,0.00291
1725,0.31702,1725,0.00512
1724.5,0.29952,1724.5,0.00659
1724,0.2815,1724,0.0057
1723.5,0.26712,1723.5,0.00235
1723,0.25031,1723,0.0057
1722.5,0.23494,1722.5,0.01249
1722,0.22363,1722,0.01392
1721.5,0.21617,1721.5,0.01056
1721,0.20731,1721,0.00822
1720.5,0.19883,1720.5,0.01169
1720,0.19501,1720,0.01629
1719.5,0.19408,1719.5,0.01566
1719,0.19061,1719,0.01342
1718.5,0.18022,1718.5,0.01041
1718,0.17384,1718,0.01307
1717.5,0.17029,1717.5,0.01575
1717,0.16101,1717,0.01857
1716.5,0.15324,1716.5,0.02122
1716,0.15244,1716,0.02007
1715.5,0.1517,1715.5,0.02022
1715,0.14673,1715,0.02333
1714.5,0.14087,1714.5,0.01942
1714,0.13967,1714,0.01796
1713.5,0.13203,1713.5,0.01583
1713,0.11889,1713,0.00712
1712.5,0.11652,1712.5,0.00835
1712,0.12274,1712,0.01719
1711.5,0.11746,1711.5,0.01455
1711,0.11317,1711,0.01267
1710.5,0.11611,1710.5,0.01906
1710,0.11305,1710,0.02062
1709.5,0.10739,1709.5,0.01631
1709,0.11072,1709,0.01432
1708.5,0.11206,1708.5,0.01435
1708,0.10795,1708,0.01822
1707.5,0.10405,1707.5,0.02102
1707,0.10447,1707,0.01995
1706.5,0.10924,1706.5,0.02084
1706,0.11681,1706,0.02502
1705.5,0.11698,1705.5,0.02535
1705,0.11252,1705,0.02992
1704.5,0.11247,1704.5,0.03341
1704,0.1103,1704,0.0275
1703.5,0.1044,1703.5,0.02029
1703,0.10369,1703,0.01466
1702.5,0.10566,1702.5,0.01728
1702,0.10291,1702,0.01975
1701.5,0.1014,1701.5,0.01548
1701,0.09979,1701,0.01008
1700.5,0.10164,1700.5,0.01344
1700,0.09789,1700,0.02097
1699.5,0.08767,1699.5,0.02688
1699,0.07948,1699,0.02107
1698.5,0.08257,1698.5,0.02137
1698,0.08686,1698,0.02283
1697.5,0.08855,1697.5,0.02425
1697,0.09405,1697,0.02338
1696.5,0.09202,1696.5,0.01822
1696,0.09215,1696,0.02432
1695.5,0.08493,1695.5,0.03152
1695,0.08025,1695,0.03564
1694.5,0.07683,1694.5,0.03454
1694,0.07309,1694,0.0242
1693.5,0.07054,1693.5,0.01721
1693,0.06945,1693,0.01884
1692.5,0.07213,1692.5,0.02358
1692,0.06792,1692,0.02407
1691.5,0.06484,1691.5,0.02302
1691,0.06619,1691,0.0223
1690.5,0.06687,1690.5,0.02407
1690,0.06619,1690,0.0298
1689.5,0.06746,1689.5,0.03172
1689,0.06812,1689,0.02458
1688.5,0.07093,1688.5,0.0226
1688,0.06696,1688,0.02812
1687.5,0.05775,1687.5,0.02528
1687,0.06065,1687,0.02412
1686.5,0.0661,1686.5,0.02938
1686,0.06324,1686,0.03037
1685.5,0.06454,1685.5,0.03017
1685,0.06943,1685,0.02882
1684.5,0.06714,1684.5,0.02575
1684,0.07194,1684,0.03367
1683.5,0.07489,1683.5,0.04036
1683,0.06783,1683,0.03905
1682.5,0.05545,1682.5,0.0301
1682,0.05218,1682,0.02888
1681.5,0.05193,1681.5,0.03077
1681,0.05178,1681,0.0281
1680.5,0.05458,1680.5,0.02575
1680,0.05708,1680,0.02845
1679.5,0.05889,1679.5,0.03169
1679,0.05471,1679,0.02912
1678.5,0.04799,1678.5,0.0248
1678,0.04707,1678,0.02657
1677.5,0.04809,1677.5,0.02557
1677,0.04767,1677,0.02202
1676.5,0.04506,1676.5,0.02212
1676,0.04518,1676,0.02583
1675.5,0.04876,1675.5,0.03012
1675,0.04611,1675,0.02913
1674.5,0.04891,1674.5,0.03456
1674,0.05,1674,0.0318
1673.5,0.04456,1673.5,0.02139
1673,0.04168,1673,0.01954
1672.5,0.04049,1672.5,0.0241
